smiles,quantified_delivery
N(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC)CCOCCOCCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC),1
N(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC)CCOCCOCCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC),1
N(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC)CCOCCOCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC),0
N(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC)CCOCCOCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC),5
N(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC)CCOCCOCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC),4
N(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC)CCOCCOCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC),2
N(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC)CCCN1CCN(CCCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC))CC1,0
N(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC)CCCN1CCN(CCCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC))CC1,2
N(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC)CCCN1CCN(CCCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC))CC1,1
N(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC)CCCN1CCN(CCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC))CC1,0
N(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC)CCCN1CCN(CCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC))CC1,3
N(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC)CCCN1CCN(CCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC))CC1,5
N(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC)CCCN1CCN(CCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC))CC1,1
N(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC),1
N(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC),1
N(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC),2
N(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC),0
N(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC),0
N(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC),0
N(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC),0
N(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC)CCN(CCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC))CCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC),1
N(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC)CCN(CCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC))CCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC),1
N(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC)CCN(CCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC))CCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC),0
N(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC)CCN(CCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC))CCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC),0
N(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC)CCN(CCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC))CCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC),0
N(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC)CCN(CCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC))CCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC),0
N(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC)CCN(CCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC))CCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC),0
N(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC),1
N(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC),1
N(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC),0
N(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC),0
N(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC),0
N(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC),0
N(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC)CCCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC),0
N(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCC),1
N(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCC),1
N(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(C)CCCCCCCCCCCCCCCCCC),0
N(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCC)CCCC),0
N(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCC)CCCCCC),0
N(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCC)CCCCCCCC),0
N(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC)CCN(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC)(CCC(=O)OCCCCCCOC(=O)CCN(CCCCCCCCCC)CCCCCCCCCC),0